,command,state,startup,DMG,GC,direction,height
0,"BT A+B,BB6K",NH,2,22,0,"y,y, y","m,m,m"
0,"BT A+B,BB6K",NH,-20,22,0,"y,y, y","m,m,m"
0,"BT A+B,BB6K",CH,2,22,0,"y,y, y","m,m,m"
0,"BT A+B,BB6K",CH,-20,22,0,"y,y, y","m,m,m"
0,"BT A+B,BB6K",NH,2,22,0,"y,y, y","m,m,m"
0,"BT A+B,BB6K",NH,-20,22,0,"y,y, y","m,m,m"
0,"BT A+B,BB6K",CH,2,22,0,"y,y, y","m,m,m"
0,"BT A+B,BB6K",CH,-20,22,0,"y,y, y","m,m,m"
0,"BT A+B,BB4K",NH,2,22,0,"y,y, y","m,m,m"
0,"BT A+B,BB4K",NH,-20,22,0,"y,y, y","m,m,m"
0,"BT A+B,BB4K",CH,2,22,0,"y,y, y","m,m,m"
0,"BT A+B,BB4K",CH,-20,22,0,"y,y, y","m,m,m"
0,"BT A+B,BB4K",NH,2,22,0,"y,y, y","m,m,m"
0,"BT A+B,BB4K",NH,-20,22,0,"y,y, y","m,m,m"
0,"BT A+B,BB4K",CH,2,22,0,"y,y, y","m,m,m"
0,"BT A+B,BB4K",CH,-20,22,0,"y,y, y","m,m,m"
0,"BT A+B,b6",NH,10,22,0,"y,y","m,m"
0,"BT A+B,b6",CH,10,22,0,"y,y","m,m"
0,"BT A+B,b4",NH,4,22,0,"y,y","m,m"
0,"BT A+B,b4",NH,-18,22,0,"y,y","m,m"
0,"BT A+B,b4",CH,4,22,0,"y,y","m,m"
0,"BT A+B,b4",CH,-18,22,0,"y,y","m,m"
0,"BT A+B,b4",NH,4,22,0,"y,y","m,m"
0,"BT A+B,b4",NH,-18,22,0,"y,y","m,m"
0,"BT A+B,b4",CH,4,22,0,"y,y","m,m"
0,"BT A+B,b4",CH,-18,22,0,"y,y","m,m"
0,"BT A+B,6B",NH,2,22,0,"y,y","m,m"
0,"BT A+B,6B",CH,2,22,0,"y,y","m,m"
0,"BT A+B,6B",NH,2,22,0,"y,y","m,m"
0,"BT A+B,6B",CH,2,22,0,"y,y","m,m"
0,"BT A+B,6BA",NH,2,22,0,"y,y, x","m,m, h"
0,"BT A+B,6BA",CH,2,22,0,"y,y, x","m,m, h"
0,"BT A+B,6BA",NH,2,22,0,"y,y, x","m,m, h"
0,"BT A+B,6BA",CH,2,22,0,"y,y, x","m,m, h"
0,"BT A+B,6BaB",NH,2,22,0,"y,y, y","m,m, m"
0,"BT A+B,6BaB",NH,-20,22,0,"y,y, y","m,m, m"
0,"BT A+B,6BaB",CH,2,22,0,"y,y, y","m,m, m"
0,"BT A+B,6BaB",CH,-20,22,0,"y,y, y","m,m, m"
0,"BT A+B,6BaB",NH,2,22,0,"y,y, y","m,m, m"
0,"BT A+B,6BaB",NH,-20,22,0,"y,y, y","m,m, m"
0,"BT A+B,6BaB",CH,2,22,0,"y,y, y","m,m, m"
0,"BT A+B,6BaB",CH,-20,22,0,"y,y, y","m,m, m"
0,"BT A+B,6BB",NH,2,22,0,"y,y, y","m,m, m"
0,"BT A+B,6BB",NH,-20,22,0,"y,y, y","m,m, m"
0,"BT A+B,6BB",CH,2,22,0,"y,y, y","m,m, m"
0,"BT A+B,6BB",CH,-20,22,0,"y,y, y","m,m, m"
0,"BT A+B,6BB",NH,2,22,0,"y,y, y","m,m, m"
0,"BT A+B,6BB",NH,-20,22,0,"y,y, y","m,m, m"
0,"BT A+B,6BB",CH,2,22,0,"y,y, y","m,m, m"
0,"BT A+B,6BB",CH,-20,22,0,"y,y, y","m,m, m"
0,"BT A+B,3B",NH,8,22,0,"y,y","m,m"
0,"BT A+B,3B",NH,-14,22,0,"y,y","m,m"
0,"BT A+B,3B",CH,8,22,0,"y,y","m,m"
0,"BT A+B,3B",CH,-14,22,0,"y,y","m,m"
0,"BT A+B,3B",NH,8,22,0,"y,y","m,m"
0,"BT A+B,3B",NH,-14,22,0,"y,y","m,m"
0,"BT A+B,3B",CH,8,22,0,"y,y","m,m"
0,"BT A+B,3B",CH,-14,22,0,"y,y","m,m"
0,"BT A+B,3BB",NH,8,22,0,"y,y, y","m,m, m"
0,"BT A+B,3BB",NH,-14,22,0,"y,y, y","m,m, m"
0,"BT A+B,3BB",CH,8,22,0,"y,y, y","m,m, m"
0,"BT A+B,3BB",CH,-14,22,0,"y,y, y","m,m, m"
0,"BT A+B,3BB",NH,8,22,0,"y,y, y","m,m, m"
0,"BT A+B,3BB",NH,-14,22,0,"y,y, y","m,m, m"
0,"BT A+B,3BB",CH,8,22,0,"y,y, y","m,m, m"
0,"BT A+B,3BB",CH,-14,22,0,"y,y, y","m,m, m"
0,"BT A+B,3BBH",NH,8,22,0,"y,y, y","m,m, m"
0,"BT A+B,3BBH",NH,-14,22,0,"y,y, y","m,m, m"
0,"BT A+B,3BBH",CH,8,22,0,"y,y, y","m,m, m"
0,"BT A+B,3BBH",CH,-14,22,0,"y,y, y","m,m, m"
0,"BT A+B,3BBH",NH,8,22,0,"y,y, y","m,m, m"
0,"BT A+B,3BBH",NH,-14,22,0,"y,y, y","m,m, m"
0,"BT A+B,3BBH",CH,8,22,0,"y,y, y","m,m, m"
0,"BT A+B,3BBH",CH,-14,22,0,"y,y, y","m,m, m"
0,"BT A+B,2B",NH,4,22,0,"y,y","m,m"
0,"BT A+B,2B",CH,4,22,0,"y,y","m,m"
0,"BT A+B,2B",NH,4,22,0,"y,y","m,m"
0,"BT A+B,2B",CH,4,22,0,"y,y","m,m"
0,"BT A+B,2BB",NH,4,22,0,"y,y, y","m,m,m"
0,"BT A+B,2BB",CH,4,22,0,"y,y, y","m,m,m"
0,"BT A+B,2BB",NH,4,22,0,"y,y, y","m,m,m"
0,"BT A+B,2BB",CH,4,22,0,"y,y, y","m,m,m"
0,"BT A+B,2BBK",NH,4,22,0,"y,y, y","m,m, m"
0,"BT A+B,2BBK",CH,4,22,0,"y,y, y","m,m, m"
0,"BT A+B,2BBK",NH,4,22,0,"y,y, y","m,m, m"
0,"BT A+B,2BBK",CH,4,22,0,"y,y, y","m,m, m"
0,"BT A+B,2BB6K",NH,4,22,0,"y,y, y","m,m, m"
0,"BT A+B,2BB6K",CH,4,22,0,"y,y, y","m,m, m"
0,"BT A+B,2BB6K",NH,4,22,0,"y,y, y","m,m, m"
0,"BT A+B,2BB6K",CH,4,22,0,"y,y, y","m,m, m"
0,"BT A+B,2BB4K",NH,4,22,0,"y,y, y","m,m, m"
0,"BT A+B,2BB4K",CH,4,22,0,"y,y, y","m,m, m"
0,"BT A+B,2BB4K",NH,4,22,0,"y,y, y","m,m, m"
0,"BT A+B,2BB4K",CH,4,22,0,"y,y, y","m,m, m"
0,"BT A+B,1B",NH,6,22,0,"y,y","m,l"
0,"BT A+B,1B",CH,6,22,0,"y,y","m,l"
0,"BT A+B,1B",NH,6,22,0,"y,y","m,l"
0,"BT A+B,1B",CH,6,22,0,"y,y","m,l"
0,"BT A+B,1BB",NH,6,22,0,"y,y, y","m,l, h"
0,"BT A+B,1BB",NH,-16,22,0,"y,y, y","m,l, h"
0,"BT A+B,1BB",CH,6,22,0,"y,y, y","m,l, h"
0,"BT A+B,1BB",CH,-16,22,0,"y,y, y","m,l, h"
0,"BT A+B,1BB",NH,6,22,0,"y,y, y","m,l, h"
0,"BT A+B,1BB",NH,-16,22,0,"y,y, y","m,l, h"
0,"BT A+B,1BB",CH,6,22,0,"y,y, y","m,l, h"
0,"BT A+B,1BB",CH,-16,22,0,"y,y, y","m,l, h"
0,"BT A+B,A+B",NH,8,22,0,"y,y","m,m"
0,"BT A+B,A+B",CH,8,22,0,"y,y","m,m"
0,"BT A+B,A+B",NH,8,22,0,"y,y","m,m"
0,"BT A+B,A+B",CH,8,22,0,"y,y","m,m"
0,"BT A+B,AM A+B",NH,0,22,0,"y,y","m,m"
0,"BT A+B,AM A+B",CH,0,22,0,"y,y","m,m"
0,"BT A+B,AM A+B",NH,0,22,0,"y,y","m,m"
0,"BT A+B,AM A+B",CH,0,22,0,"y,y","m,m"
0,"BT A+B,2A+B",NH,6,22,0,"y,x","m,l"
0,"BT A+B,2A+B",NH,-16,22,0,"y,x","m,l"
0,"BT A+B,2A+B",CH,6,22,0,"y,x","m,l"
0,"BT A+B,2A+B",CH,-16,22,0,"y,x","m,l"
0,"BT A+B,2A+B",NH,6,22,0,"y,x","m,l"
0,"BT A+B,2A+B",NH,-16,22,0,"y,x","m,l"
0,"BT A+B,2A+B",CH,6,22,0,"y,x","m,l"
0,"BT A+B,2A+B",CH,-16,22,0,"y,x","m,l"
0,"BT A+B,8A+B",NH,-4,22,0,"y,y","m,m"
0,"BT A+B,8A+B",CH,-4,22,0,"y,y","m,m"
0,"BT A+B,8A+B",NH,-4,22,0,"y,y","m,m"
0,"BT A+B,8A+B",CH,-4,22,0,"y,y","m,m"
0,"BT A+B,A+B+K",NH,2,22,0,"y,y","m,m"
0,"BT A+B,A+B+K",CH,2,22,0,"y,y","m,m"
0,"BT A+B,A+B+K",NH,2,22,0,"y,y","m,m"
0,"BT A+B,A+B+K",CH,2,22,0,"y,y","m,m"
0,"BT A+B,fcA",NH,2,22,0,"y,x","m,sl"
0,"BT A+B,fcA",CH,2,22,0,"y,x","m,sl"
0,"BT A+B,fcA",NH,2,22,0,"y,x","m,sl"
0,"BT A+B,fcA",CH,2,22,0,"y,x","m,sl"
0,"BT A+B,fcAK",NH,2,22,0,"y,x","m,sl"
0,"BT A+B,fcAK",CH,2,22,0,"y,x","m,sl"
0,"BT A+B,fcAK",NH,2,22,0,"y,x","m,sl"
0,"BT A+B,fcAK",CH,2,22,0,"y,x","m,sl"
0,"BT A+B,fcA6K",NH,2,22,0,"y,x","m,sl"
0,"BT A+B,fcA6K",CH,2,22,0,"y,x","m,sl"
0,"BT A+B,fcA6K",NH,2,22,0,"y,x","m,sl"
0,"BT A+B,fcA6K",CH,2,22,0,"y,x","m,sl"
0,"BT A+B,fcA4K",NH,2,22,0,"y,x","m,sl"
0,"BT A+B,fcA4K",CH,2,22,0,"y,x","m,sl"
0,"BT A+B,fcA4K",NH,2,22,0,"y,x","m,sl"
0,"BT A+B,fcA4K",CH,2,22,0,"y,x","m,sl"
0,"BT A+B,fc3A",NH,6,22,0,"y,x","m,h,h"
0,"BT A+B,fc3A",CH,6,22,0,"y,x","m,h,h"
0,"BT A+B,fc3A",NH,6,22,0,"y,x","m,h,h"
0,"BT A+B,fc3A",CH,6,22,0,"y,x","m,h,h"
0,"BT A+B,fc1A",NH,4,22,0,"y,x","m,l"
0,"BT A+B,fc1A",NH,-18,22,0,"y,x","m,l"
0,"BT A+B,fc1A",CH,4,22,0,"y,x","m,l"
0,"BT A+B,fc1A",CH,-18,22,0,"y,x","m,l"
0,"BT A+B,fc1A",NH,4,22,0,"y,x","m,l"
0,"BT A+B,fc1A",NH,-18,22,0,"y,x","m,l"
0,"BT A+B,fc1A",CH,4,22,0,"y,x","m,l"
0,"BT A+B,fc1A",CH,-18,22,0,"y,x","m,l"
0,"BT A+B,fcB",NH,2,22,0,"y,y","m,m"
0,"BT A+B,fcB",NH,-20,22,0,"y,y","m,m"
0,"BT A+B,fcB",CH,2,22,0,"y,y","m,m"
0,"BT A+B,fcB",CH,-20,22,0,"y,y","m,m"
0,"BT A+B,fcB",NH,2,22,0,"y,y","m,m"
0,"BT A+B,fcB",NH,-20,22,0,"y,y","m,m"
0,"BT A+B,fcB",CH,2,22,0,"y,y","m,m"
0,"BT A+B,fcB",CH,-20,22,0,"y,y","m,m"
0,"BT A+B,fc3B",NH,4,22,0,"y,y","m,m"
0,"BT A+B,fc3B",CH,4,22,0,"y,y","m,m"
0,"BT A+B,fc3B",NH,4,22,0,"y,y","m,m"
0,"BT A+B,fc3B",CH,4,22,0,"y,y","m,m"
0,"BT A+B,fc3BB",NH,4,22,0,"y,y","m,m,m"
0,"BT A+B,fc3BB",CH,4,22,0,"y,y","m,m,m"
0,"BT A+B,fc3BB",NH,4,22,0,"y,y","m,m,m"
0,"BT A+B,fc3BB",CH,4,22,0,"y,y","m,m,m"
0,"BT A+B,fcA+B",Grd,6,0,9,"y,y","m,m"
0,"BT A+B,fcA+B",Grd,6,0,9,"y,y","m,m"
0,"BT A+B,fcA+BK",Grd,6,0,9,"y,y","m,m"
0,"BT A+B,fcA+BK",Grd,6,0,9,"y,y","m,m"
0,"BT A+B,fcA+B6K",Grd,6,0,9,"y,y","m,m"
0,"BT A+B,fcA+B6K",Grd,6,0,9,"y,y","m,m"
0,"BT A+B,fcA+B4K",Grd,6,0,9,"y,y","m,m"
0,"BT A+B,fcA+B4K",Grd,6,0,9,"y,y","m,m"
0,"BT A+B,wsA",NH,6,22,0,"y,x","m,m"
0,"BT A+B,wsA",CH,6,22,0,"y,x","m,m"
0,"BT A+B,wsA",NH,6,22,0,"y,x","m,m"
0,"BT A+B,wsA",CH,6,22,0,"y,x","m,m"
0,"BT A+B,wsB",NH,2,22,0,"y,y","m,m"
0,"BT A+B,wsB",CH,2,22,0,"y,y","m,m"
0,"BT A+B,wsB",NH,2,22,0,"y,y","m,m"
0,"BT A+B,wsB",CH,2,22,0,"y,y","m,m"
0,"BT A+B,wsBB",NH,2,22,0,"y,y, y","m,m,m"
0,"BT A+B,wsBB",CH,2,22,0,"y,y, y","m,m,m"
0,"BT A+B,wsBB",NH,2,22,0,"y,y, y","m,m,m"
0,"BT A+B,wsBB",CH,2,22,0,"y,y, y","m,m,m"
0,"BT A+B,9A",NH,-2,22,0,"y,x","m,l"
0,"BT A+B,9A",CH,-2,22,0,"y,x","m,l"
0,"BT A+B,9A",NH,-2,22,0,"y,x","m,l"
0,"BT A+B,9A",CH,-2,22,0,"y,x","m,l"
0,"BT A+B,7A",NH,6,22,0,"y,x","m,l"
0,"BT A+B,7A",CH,6,22,0,"y,x","m,l"
0,"BT A+B,7A",NH,6,22,0,"y,x","m,l"
0,"BT A+B,7A",CH,6,22,0,"y,x","m,l"
0,"BT A+B,9B",NH,-2,22,0,"y,y","m,m"
0,"BT A+B,9B",CH,-2,22,0,"y,y","m,m"
0,"BT A+B,9B",NH,-2,22,0,"y,y","m,m"
0,"BT A+B,9B",CH,-2,22,0,"y,y","m,m"
0,"BT A+B,7B",NH,6,22,0,"y,y","m,l"
0,"BT A+B,7B",CH,6,22,0,"y,y","m,l"
0,"BT A+B,7B",NH,6,22,0,"y,y","m,l"
0,"BT A+B,7B",CH,6,22,0,"y,y","m,l"
0,"BT A+B,66A",NH,8,22,0,"y,x","m,h"
0,"BT A+B,66A",CH,8,22,0,"y,x","m,h"
0,"BT A+B,66A",NH,8,22,0,"y,x","m,h"
0,"BT A+B,66A",CH,8,22,0,"y,x","m,h"
0,"BT A+B,22A",NH,10,22,0,"y,x","m,h"
0,"BT A+B,22A",CH,10,22,0,"y,x","m,h"
0,"BT A+B,22AK",NH,10,22,0,"y,x","m,h"
0,"BT A+B,22AK",CH,10,22,0,"y,x","m,h"
0,"BT A+B,22A6K",NH,10,22,0,"y,x","m,h"
0,"BT A+B,22A6K",CH,10,22,0,"y,x","m,h"
0,"BT A+B,22A4K",NH,10,22,0,"y,x","m,h"
0,"BT A+B,22A4K",CH,10,22,0,"y,x","m,h"
0,"BT A+B,44A",NH,-10,22,0,"y,x","m,h"
0,"BT A+B,44A",CH,-10,22,0,"y,x","m,h"
0,"BT A+B,44A",NH,-10,22,0,"y,x","m,h"
0,"BT A+B,44A",CH,-10,22,0,"y,x","m,h"
0,"BT A+B,66B",NH,-10,22,0,"y,y","m,m"
0,"BT A+B,66B",CH,-10,22,0,"y,y","m,m"
0,"BT A+B,66B",NH,-10,22,0,"y,y","m,m"
0,"BT A+B,66B",CH,-10,22,0,"y,y","m,m"
0,"BT A+B,22B",NH,8,22,0,"y,y, y","m,m"
0,"BT A+B,22B",CH,8,22,0,"y,y, y","m,m"
0,"BT A+B,22B",NH,8,22,0,"y,y, y","m,m"
0,"BT A+B,22B",CH,8,22,0,"y,y, y","m,m"
0,"BT A+B,22BK",NH,8,22,0,"y,y, y","m,m"
0,"BT A+B,22BK",CH,8,22,0,"y,y, y","m,m"
0,"BT A+B,22BK",NH,8,22,0,"y,y, y","m,m"
0,"BT A+B,22BK",CH,8,22,0,"y,y, y","m,m"
0,"BT A+B,22B6K",NH,8,22,0,"y,y, y","m,m"
0,"BT A+B,22B6K",CH,8,22,0,"y,y, y","m,m"
0,"BT A+B,22B6K",NH,8,22,0,"y,y, y","m,m"
0,"BT A+B,22B6K",CH,8,22,0,"y,y, y","m,m"
0,"BT A+B,22B4K",NH,8,22,0,"y,y, y","m,m"
0,"BT A+B,22B4K",CH,8,22,0,"y,y, y","m,m"
0,"BT A+B,22B4K",NH,8,22,0,"y,y, y","m,m"
0,"BT A+B,22B4K",CH,8,22,0,"y,y, y","m,m"
0,"BT A+B,44BH",NH,6,22,0,"y,y","m,m"
0,"BT A+B,44BH",CH,6,22,0,"y,y","m,m"
0,"BT A+B,44BH",NH,6,22,0,"y,y","m,m"
0,"BT A+B,44BH",CH,6,22,0,"y,y","m,m"
0,"BT A+B,wrA+B",NH,10,22,0,"y,x","m,m"
0,"BT A+B,wrA+B",CH,10,22,0,"y,x","m,m"
0,"BT A+B,wrK",NH,0,22,0,"y,y","m,l"
0,"BT A+B,wrK",NH,-22,22,0,"y,y","m,l"
0,"BT A+B,wrK",CH,0,22,0,"y,y","m,l"
0,"BT A+B,wrK",CH,-22,22,0,"y,y","m,l"
0,"BT A+B,wrK",NH,0,22,0,"y,y","m,l"
0,"BT A+B,wrK",NH,-22,22,0,"y,y","m,l"
0,"BT A+B,wrK",CH,0,22,0,"y,y","m,l"
0,"BT A+B,wrK",CH,-22,22,0,"y,y","m,l"
0,"BT A+B,BT A",NH,2,22,0,"y,x","m,h"
0,"BT A+B,BT A",CH,2,22,0,"y,x","m,h"
0,"BT A+B,BT A",NH,2,22,0,"y,x","m,h"
0,"BT A+B,BT A",CH,2,22,0,"y,x","m,h"
0,"BT A+B,BT 2A",NH,2,22,0,"y,x","m,sl"
0,"BT A+B,BT 2A",CH,2,22,0,"y,x","m,sl"
0,"BT A+B,BT 2A",NH,2,22,0,"y,x","m,sl"
0,"BT A+B,BT 2A",CH,2,22,0,"y,x","m,sl"
0,"BT A+B,BT B",NH,4,22,0,"y,y","m,m"
0,"BT A+B,BT B",CH,4,22,0,"y,y","m,m"
0,"BT A+B,BT B",NH,4,22,0,"y,y","m,m"
0,"BT A+B,BT B",CH,4,22,0,"y,y","m,m"
0,"BT A+B,BT 2B",NH,4,22,0,"y,y","m,m"
0,"BT A+B,BT 2B",CH,4,22,0,"y,y","m,m"
0,"BT A+B,BT 2B",NH,4,22,0,"y,y","m,m"
0,"BT A+B,BT 2B",CH,4,22,0,"y,y","m,m"
0,"BT A+B,B",NH,6,22,0,"y,y","m,m"
0,"BT A+B,B",CH,6,22,0,"y,y","m,m"
0,"BT A+B,B",NH,6,22,0,"y,y","m,m"
0,"BT A+B,B",CH,6,22,0,"y,y","m,m"
0,"BT A+B,6K",NH,2,22,0,"y,x","m,l"
0,"BT A+B,6K",CH,2,22,0,"y,x","m,l"
0,"BT A+B,6K",NH,2,22,0,"y,x","m,l"
0,"BT A+B,6K",CH,2,22,0,"y,x","m,l"
0,"BT A+B,A",NH,2,22,0,"y,x","m,h"
0,"BT A+B,A",CH,2,22,0,"y,x","m,h"
0,"BT A+B,A",NH,2,22,0,"y,x","m,h"
0,"BT A+B,A",CH,2,22,0,"y,x","m,h"
0,"BT A+B,AB",NH,2,22,0,"y,x, y","m,h,m"
0,"BT A+B,AB",CH,2,22,0,"y,x, y","m,h,m"
0,"BT A+B,AB",NH,2,22,0,"y,x, y","m,h,m"
0,"BT A+B,AB",CH,2,22,0,"y,x, y","m,h,m"
0,"BT A+B,B",NH,4,22,0,"y,y","m,m"
0,"BT A+B,B",CH,4,22,0,"y,y","m,m"
0,"BT A+B,B",NH,4,22,0,"y,y","m,m"
0,"BT A+B,B",CH,4,22,0,"y,y","m,m"
0,"BT A+B,BB",NH,4,22,0,"y,y, y","m,m,m"
0,"BT A+B,BB",CH,4,22,0,"y,y, y","m,m,m"
0,"BT A+B,BB",NH,4,22,0,"y,y, y","m,m,m"
0,"BT A+B,BB",CH,4,22,0,"y,y, y","m,m,m"
0,"BT A+B,6B",NH,6,22,0,"y,y","m,m"
0,"BT A+B,6B",CH,6,22,0,"y,y","m,m"
0,"BT A+B,6B",NH,6,22,0,"y,y","m,m"
0,"BT A+B,6B",CH,6,22,0,"y,y","m,m"
0,"BT A+B,4K",NH,6,22,0,"y,x","m,l"
0,"BT A+B,4K",CH,6,22,0,"y,x","m,l"
0,"BT A+B,4K",NH,6,22,0,"y,x","m,l"
0,"BT A+B,4K",CH,6,22,0,"y,x","m,l"
0,"A,A",NH,10,10,0,"x,x","h,h"
0,"A,A",CH,10,10,0,"x,x","h,h"
0,"A,AA",NH,10,10,0,"x,x, x","h,h,h"
0,"A,AA",CH,10,10,0,"x,x, x","h,h,h"
0,"A,AAA",NH,10,10,0,"x,x, x, x ","h,h,h,m"
0,"A,AAA",CH,10,10,0,"x,x, x, x ","h,h,h,m"
0,"A,AB",NH,10,10,0,"x,x, y","h,h,m"
0,"A,AB",CH,10,10,0,"x,x, y","h,h,m"
0,"AA,A",NH,10,20,0,"x,x,x","h, h,h"
0,"AA,A",CH,10,20,0,"x,x,x","h, h,h"
0,"AA,AA",NH,10,20,0,"x,x,x, x","h, h,h,h"
0,"AA,AA",CH,10,20,0,"x,x,x, x","h, h,h,h"
0,"AA,AAA",NH,10,20,0,"x,x,x, x, x ","h, h,h,h,m"
0,"AA,AAA",CH,10,20,0,"x,x,x, x, x ","h, h,h,h,m"
0,"AA,AB",NH,10,20,0,"x,x,x, y","h, h,h,m"
0,"AA,AB",CH,10,20,0,"x,x,x, y","h, h,h,m"
0,"AAK,A",NH,4,20,0,"x,x,x","h, h,h"
0,"AAK,A",CH,4,20,0,"x,x,x","h, h,h"
0,"AAK,A",NH,4,20,0,"x,x,x","h, h,h"
0,"AAK,A",CH,4,20,0,"x,x,x","h, h,h"
0,"AAK,AA",NH,4,20,0,"x,x,x,x","h, h,h, h"
0,"AAK,AA",CH,4,20,0,"x,x,x,x","h, h,h, h"
0,"AAK,AA",NH,4,20,0,"x,x,x,x","h, h,h, h"
0,"AAK,AA",CH,4,20,0,"x,x,x,x","h, h,h, h"
0,"AAK,AAK",NH,4,20,0,"x,x,x,x","h, h,h, h"
0,"AAK,AAK",CH,4,20,0,"x,x,x,x","h, h,h, h"
0,"AAK,AAK",NH,4,20,0,"x,x,x,x","h, h,h, h"
0,"AAK,AAK",CH,4,20,0,"x,x,x,x","h, h,h, h"
0,"AAK,AA6K",NH,4,20,0,"x,x,x,x","h, h,h, h"
0,"AAK,AA6K",CH,4,20,0,"x,x,x,x","h, h,h, h"
0,"AAK,AA6K",NH,4,20,0,"x,x,x,x","h, h,h, h"
0,"AAK,AA6K",CH,4,20,0,"x,x,x,x","h, h,h, h"
0,"AAK,AA4K",NH,4,20,0,"x,x,x,x","h, h,h,h"
0,"AAK,AA4K",CH,4,20,0,"x,x,x,x","h, h,h,h"
0,"AAK,AA4K",NH,4,20,0,"x,x,x,x","h, h,h,h"
0,"AAK,AA4K",CH,4,20,0,"x,x,x,x","h, h,h,h"
0,"AAK,AAA",NH,4,20,0,"x,x,x, x, x ","h, h,h,h,h"
0,"AAK,AAA",CH,4,20,0,"x,x,x, x, x ","h, h,h,h,h"
0,"AAK,AAA",NH,4,20,0,"x,x,x, x, x ","h, h,h,h,h"
0,"AAK,AAA",CH,4,20,0,"x,x,x, x, x ","h, h,h,h,h"
0,"AAK,AAB",NH,4,20,0,"x,x,x, x, y","h, h,h,h,m"
0,"AAK,AAB",CH,4,20,0,"x,x,x, x, y","h, h,h,h,m"
0,"AAK,AAB",NH,4,20,0,"x,x,x, x, y","h, h,h,h,m"
0,"AAK,AAB",CH,4,20,0,"x,x,x, x, y","h, h,h,h,m"
0,"AAK,AB",NH,4,20,0,"x,x,x, y","h, h,h,m"
0,"AAK,AB",CH,4,20,0,"x,x,x, y","h, h,h,m"
0,"AAK,AB",NH,4,20,0,"x,x,x, y","h, h,h,m"
0,"AAK,AB",CH,4,20,0,"x,x,x, y","h, h,h,m"
0,"AAK,K",NH,6,20,0,"x,x,x","h, h,h"
0,"AAK,K",CH,6,20,0,"x,x,x","h, h,h"
0,"AAK,K",NH,6,20,0,"x,x,x","h, h,h"
0,"AAK,K",CH,6,20,0,"x,x,x","h, h,h"
0,"AAA,A",NH,2,40,0,"x, x, x ,x","h,h,h,h"
0,"AAA,A",CH,2,40,0,"x, x, x ,x","h,h,h,h"
0,"AAA,A",NH,2,40,0,"x, x, x ,x","h,h,h,h"
0,"AAA,A",CH,2,40,0,"x, x, x ,x","h,h,h,h"
0,"AAA,AA",NH,2,40,0,"x, x, x ,x, x","h,h,h,h,h"
0,"AAA,AA",CH,2,40,0,"x, x, x ,x, x","h,h,h,h,h"
0,"AAA,AA",NH,2,40,0,"x, x, x ,x, x","h,h,h,h,h"
0,"AAA,AA",CH,2,40,0,"x, x, x ,x, x","h,h,h,h,h"
0,"AAA,AAA",NH,2,40,0,"x, x, x ,x, x, x ","h,h,h,h,h,m"
0,"AAA,AAA",CH,2,40,0,"x, x, x ,x, x, x ","h,h,h,h,h,m"
0,"AAA,AAA",NH,2,40,0,"x, x, x ,x, x, x ","h,h,h,h,h,m"
0,"AAA,AAA",CH,2,40,0,"x, x, x ,x, x, x ","h,h,h,h,h,m"
0,"AAA,AB",NH,2,40,0,"x, x, x ,x, y","h,h,h,h,m"
0,"AAA,AB",CH,2,40,0,"x, x, x ,x, y","h,h,h,h,m"
0,"AAA,AB",NH,2,40,0,"x, x, x ,x, y","h,h,h,h,m"
0,"AAA,AB",CH,2,40,0,"x, x, x ,x, y","h,h,h,h,m"
0,"AAA,2A",NH,6,40,0,"x, x, x ,x","h,h,h,sl"
0,"AAA,2A",CH,6,40,0,"x, x, x ,x","h,h,h,sl"
0,"AAA,2A",NH,6,40,0,"x, x, x ,x","h,h,h,sl"
0,"AAA,2A",CH,6,40,0,"x, x, x ,x","h,h,h,sl"
0,"AAA,2AK",NH,6,40,0,"x, x, x ,x","h,h,h,sl"
0,"AAA,2AK",CH,6,40,0,"x, x, x ,x","h,h,h,sl"
0,"AAA,2AK",NH,6,40,0,"x, x, x ,x","h,h,h,sl"
0,"AAA,2AK",CH,6,40,0,"x, x, x ,x","h,h,h,sl"
0,"AAA,2A6K",NH,6,40,0,"x, x, x ,x","h,h,h,sl"
0,"AAA,2A6K",CH,6,40,0,"x, x, x ,x","h,h,h,sl"
0,"AAA,2A6K",NH,6,40,0,"x, x, x ,x","h,h,h,sl"
0,"AAA,2A6K",CH,6,40,0,"x, x, x ,x","h,h,h,sl"
0,"AAA,2A4K",NH,6,40,0,"x, x, x ,x","h,h,h,sl"
0,"AAA,2A4K",CH,6,40,0,"x, x, x ,x","h,h,h,sl"
0,"AAA,2A4K",NH,6,40,0,"x, x, x ,x","h,h,h,sl"
0,"AAA,2A4K",CH,6,40,0,"x, x, x ,x","h,h,h,sl"
0,"AAA,B",NH,6,40,0,"x, x, x ,y","h,h,h,m"
0,"AAA,B",CH,6,40,0,"x, x, x ,y","h,h,h,m"
0,"AAA,B",NH,6,40,0,"x, x, x ,y","h,h,h,m"
0,"AAA,B",CH,6,40,0,"x, x, x ,y","h,h,h,m"
0,"AAA,BA",NH,6,40,0,"x, x, x ,y, x","h,h,h,m,h"
0,"AAA,BA",CH,6,40,0,"x, x, x ,y, x","h,h,h,m,h"
0,"AAA,BA",NH,6,40,0,"x, x, x ,y, x","h,h,h,m,h"
0,"AAA,BA",CH,6,40,0,"x, x, x ,y, x","h,h,h,m,h"
